,time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
1422,1.765,4.658252022,1.52779028,0.204328224,0.610786228,1.015440062,-0.00010776,19.12478706,-4.259829399,-8.363921573,-8.561164019,1.448041777,0.053027397,0.239215212,-16.91272459,4.883821264,2.002601237,-2.369881102,10.3038947,-0.550097824,2.760084407,-16.01009536,-3.307735315,-6.617555096
1423,1.766,4.657098529,1.559082752,0.212203341,0.610815343,1.015186829,-8.75669E-05,19.09149593,-4.265503312,-8.291656788,-8.260435915,1.4494459,0.052646654,0.237325688,-16.99411863,4.910513289,2.029545055,-2.35543855,10.3395022,-0.545564365,2.756788156,-16.01080344,-3.33017679,-6.636394855
1424,1.767,4.65596999,1.590036562,0.220270923,0.610845582,1.014933505,-6.68362E-05,19.05866201,-4.271082985,-8.218825009,-7.963887878,1.451181722,0.052268793,0.2354511,-17.07512214,4.936648132,2.056635973,-2.341877387,10.37465024,-0.541080716,2.75355814,-16.01150674,-3.352172126,-6.655375979
1425,1.768,4.654863826,1.620639411,0.228529491,0.610876951,1.014680131,-4.55633E-05,19.02630632,-4.276560696,-8.145464608,-7.671587669,1.453244755,0.051893886,0.233591334,-17.15572822,4.962210438,2.083868142,-2.329200367,10.40933608,-0.536650586,2.750408796,-16.01220207,-3.373707842,-6.674492243
1426,1.769,4.653777718,1.650879455,0.236977325,0.610909456,1.014426749,-2.37432E-05,18.99444934,-4.281928891,-8.071614017,-7.383601801,1.455629935,0.051522224,0.231746266,-17.2359306,4.987185614,2.111236184,-2.317409328,10.44354437,-0.532288472,2.747398157,-16.01288646,-3.394770983,-6.693737255
1427,1.77,4.652709157,1.680744738,0.245612868,0.610943103,1.014173402,-1.37162E-06,18.96311138,-4.287179674,-7.997312208,-7.09999551,1.458331491,0.051153881,0.229915779,-17.31572293,5.01155881,2.138734476,-2.306506436,10.4772734,-0.527998101,2.744541432,-16.01355667,-3.415348444,-6.713104692
1428,1.771,4.651655439,1.710223191,0.254434746,0.610977899,1.013920128,2.15557E-05,18.93231262,-4.29230481,-7.922598667,-6.820832713,1.461342955,0.050788704,0.228099765,-17.3950988,5.035314911,2.166357136,-2.29649422,10.51053567,-0.523772033,2.741809091,-16.01420923,-3.435426963,-6.732588314
1429,1.772,4.6506139,1.73930295,0.26344155,0.611013851,1.013666968,4.50426E-05,18.90207283,-4.297296006,-7.847513099,-6.546175978,1.464657215,0.050426543,0.226298117,-17.4740521,5.058439095,2.194098413,-2.287374929,10.54334444,-0.519602849,2.739171281,-16.01484064,-3.454993496,-6.752181846
1430,1.773,4.64958215,1.767972653,0.272631624,0.611050966,1.013413961,6.90933E-05,18.87241116,-4.302145187,-7.772095124,-6.276086485,1.468266585,0.050067468,0.224510724,-17.55257736,5.080917376,2.221953033,-2.279149918,10.57569981,-0.515494101,2.736643446,-16.01544767,-3.474035587,-6.771878858
1431,1.774,4.648558079,1.796221458,0.282003066,0.611089251,1.013161151,9.37119E-05,18.84334611,-4.306844508,-7.696384245,-6.010623992,1.472162805,0.049711767,0.222737464,-17.6306698,5.102736618,2.249916206,-2.271819668,10.60758889,-0.511460127,2.734285917,-16.01602734,-3.492541375,-6.791672773
1432,1.775,4.647539392,1.82403846,0.291554158,0.611128714,1.012908576,0.000118902,18.81489599,-4.311385836,-7.620420343,-5.749846803,1.476336927,0.04935951,0.220978224,-17.70832457,5.123883492,2.277982914,-2.265385029,10.63901273,-0.507504414,2.73211507,-16.01657643,-3.510498898,-6.811557116
1433,1.776,4.646523606,1.851412702,0.301283372,0.611169363,1.012656276,0.000144668,18.78707891,-4.31576076,-7.544243653,-5.493811736,1.480779321,0.049010546,0.2192329,-17.78553675,5.144344481,2.306147925,-2.259847252,10.66998702,-0.503619281,2.730101146,-16.01709145,-3.527896093,-6.831525524
1434,1.777,4.645508288,1.878333477,0.311189158,0.611211205,1.012404288,0.000171011,18.75991253,-4.319960867,-7.46789446,-5.242574088,1.48547974,0.048664724,0.217501389,-17.8623017,5.164106435,2.334406188,-2.255207357,10.70052822,-0.499797189,2.728213658,-16.01756894,-3.544721165,-6.851571632
1435,1.778,4.644491303,1.904790648,0.321269718,0.611254249,1.012152652,0.000197936,18.73341381,-4.323978028,-7.391412784,-4.996187597,1.490427386,0.048322112,0.215783582,-17.9386155,5.18315712,2.362753108,-2.25146552,10.73063921,-0.496041453,2.726468923,-16.01800571,-3.560962971,-6.871688939
1436,1.779,4.643470808,1.930774643,0.331523015,0.611298503,1.011901408,0.000225445,18.70759903,-4.327804402,-7.314838347,-4.754704414,1.495610912,0.047982987,0.214079363,-18.01447488,5.201485219,2.391184527,-2.248621094,10.76030935,-0.492365949,2.724929789,-16.01839883,-3.576611017,-6.891870822
1437,1.78,4.642444786,1.956275882,0.341947209,0.611343977,1.011650594,0.000253542,18.68248419,-4.331431922,-7.238211091,-4.518175072,1.501018325,0.047647414,0.212388621,-18.0898765,5.219079293,2.419696118,-2.246673853,10.78954239,-0.488773777,2.723613439,-16.01874518,-3.591654754,-6.912110795
1438,1.781,4.641411039,1.981284776,0.352540667,0.611390678,1.011400246,0.000282228,18.65808508,-4.334852299,-7.161571154,-4.286648463,1.506636985,0.04731524,0.210711257,-18.16481696,5.235927781,2.448283422,-2.245624025,10.81835717,-0.485257057,2.722489177,-16.01904134,-3.606083573,-6.932402519
1439,1.782,4.640367437,2.00579204,0.363301741,0.611438617,1.011150399,0.000311505,18.63441697,-4.338057304,-7.084958551,-4.060171798,1.512453683,0.046986316,0.209047174,-18.23929314,5.252019567,2.476942201,-2.245471663,10.84677325,-0.481808216,2.721525542,-16.01928395,-3.619887185,-6.952739681
1440,1.783,4.639312159,2.029789001,0.374228544,0.611487801,1.010901092,0.000341376,18.61149439,-4.341039055,-7.008412859,-3.838790576,1.518454698,0.046660702,0.207396265,-18.3133026,5.267344505,2.505668607,-2.246216039,10.87479611,-0.478430175,2.720739424,-16.01946992,-3.633056,-6.973115857
1441,1.784,4.638243701,2.0532676,0.385318951,0.611538242,1.01065236,0.000371842,18.58933111,-4.343790013,-6.931973181,-3.622548553,1.524625815,0.046338662,0.205758419,-18.38684358,5.281893422,2.534459134,-2.24785567,10.90241724,-0.475135935,2.720195662,-16.0195965,-3.645581122,-6.993524527
1442,1.785,4.637160389,2.076219812,0.396571048,0.611589949,1.010404239,0.000402905,18.5679406,-4.346302472,-6.85567868,-3.411487726,1.530952224,0.04602025,0.204133531,-18.45991424,5.295657087,2.563310211,-2.250389554,10.929643,-0.471928019,2.719911612,-16.01966067,-3.657453637,-7.013959338
1443,1.786,4.636060381,2.098637641,0.407983146,0.611642932,1.010156763,0.000434566,18.54733606,-4.348568565,-6.779568559,-3.205648307,1.537418538,0.045705313,0.202521505,-18.53251262,5.30862622,2.59221824,-2.253817205,10.95649515,-0.46879841,2.719855163,-16.01965919,-3.668664611,-7.034414123
1444,1.787,4.63494191,2.120513439,0.419553547,0.611697201,1.009909964,0.000466825,18.52753014,-4.350580551,-6.703681733,-3.005068689,1.544008858,0.045393703,0.200922247,-18.60463705,5.320792043,2.621179872,-2.258138025,10.98299605,-0.465739545,2.719993762,-16.01958885,-3.67920547,-7.054882762
1445,1.788,4.633803542,2.141840205,0.431280318,0.611752766,1.009663877,0.000499682,18.50853469,-4.352331083,-6.628056503,-2.809785419,1.550706843,0.045085471,0.199335657,-18.67628653,5.332146793,2.650192045,-2.263350714,11.00915355,-0.46275374,2.720344284,-16.01944677,-3.689068377,-7.075359052
1446,1.789,4.632644168,2.162611585,0.443161293,0.61180964,1.009418535,0.000533139,18.49036074,-4.353813212,-6.552730534,-2.619833162,1.557495723,0.044780859,0.197761627,-18.7474607,5.342683708,2.679251933,-2.269453302,11.03496131,-0.459852657,2.720972258,-16.01923038,-3.698246219,-7.095836713
1447,1.79,4.631462521,2.182821292,0.455194529,0.611867832,1.00917397,0.000567194,18.47301902,-4.355019884,-6.477741395,-2.435244706,1.564358213,0.044479913,0.196200055,-18.81815908,5.352396034,2.708356763,-2.276444368,11.06042806,-0.457038035,2.721894357,-16.01893688,-3.7067319,-7.116309662
1448,1.791,4.63025717,2.202463105,0.467378319,0.611927355,1.008930213,0.000601848,18.45651992,-4.355943942,-6.403126537,-2.256050931,1.571276533,0.044182476,0.194650852,-18.88838108,5.361277033,2.737503855,-2.284323067,11.08557816,-0.454301753,2.723076842,-16.01856323,-3.71451834,-7.136772029
1449,1.792,4.629026775,2.22153118,0.479710949,0.611988218,1.008687294,0.0006371,18.44087326,-4.356578412,-6.328922962,-2.082280784,1.578232479,0.043888403,0.193113925,-18.95812632,5.36932052,2.76669077,-2.293088519,11.11043621,-0.451636256,2.724486133,-16.01810648,-3.721598848,-7.157218014
1450,1.793,4.627770338,2.240020343,0.492190474,0.612050435,1.008445243,0.000672949,18.42608799,-4.356916761,-6.255166901,-1.913961251,1.585207487,0.043597733,0.191589179,-19.02739508,5.376521341,2.795915253,-2.302739237,11.13501225,-0.449043044,2.726138263,-16.01756396,-3.727967494,-7.17764175
1451,1.794,4.626487193,2.257926088,0.504814722,0.612114017,1.008204091,0.000709393,18.41217223,-4.356952898,-6.181893789,-1.751117329,1.592182648,0.043310683,0.190076509,-19.09618825,5.382875354,2.825175198,-2.313273164,11.15930206,-0.446532068,2.728097617,-16.01693335,-3.733619095,-7.198037309
1452,1.795,4.625176524,2.275244001,0.517581749,0.612178978,1.007963867,0.000746431,18.39913375,-4.35668068,-6.109138814,-1.593772036,1.599138639,0.043027283,0.18857582,-19.16450655,5.388378488,2.854468658,-2.324688862,11.18331655,-0.444104154,2.730379279,-16.01621213,-3.738548511,-7.218398987
1453,1.796,4.623837358,2.291969761,0.53048985,0.612245329,1.007724599,0.000784062,18.38697995,-4.356093926,-6.036936896,-1.441946393,1.606055747,0.042747378,0.187087024,-19.23235052,5.393026742,2.883793871,-2.336985532,11.20708203,-0.441751108,2.732947927,-16.01539751,-3.742750646,-7.238721304
1454,1.797,4.622468821,2.308099447,0.543537316,0.612313082,1.007486314,0.000822283,18.37571764,-4.355186684,-5.965322354,-1.295659401,1.612913934,0.04247082,0.185610033,-19.29972092,5.396816706,2.913149283,-2.35016242,11.23062482,-0.439465283,2.735768927,-16.01448681,-3.746220821,-7.25899887
1455,1.798,4.621070384,2.323629819,0.55672221,0.612382252,1.007249039,0.000861093,18.36535273,-4.353953479,-5.89432859,-1.154928011,1.619692907,0.042197636,0.184144755,-19.36661908,5.399745996,2.942533456,-2.364218278,11.25395678,-0.437247232,2.73885659,-16.01347765,-3.748955125,-7.279226241
1456,1.799,4.619641853,2.338558307,0.570042371,0.612452851,1.007012801,0.000900488,18.35589026,-4.352389311,-5.823988067,-1.019767111,1.626372132,0.041928014,0.182691092,-19.43304689,5.401813239,2.971945039,-2.379151396,11.27707568,-0.435105139,2.742272528,-16.012368,-3.750950404,-7.299397926
1457,1.8,4.61818289,2.35288246,0.58349587,0.612524895,1.006777628,0.000940466,18.3473349,-4.350489185,-5.754332862,-0.890189542,1.63293078,0.041661969,0.181248951,-19.49900603,5.403017183,3.001382906,-2.39496075,11.29999411,-0.433038934,2.746029601,-16.01115562,-3.75220357,-7.319508669
1458,1.801,4.616693005,2.366599938,0.597081014,0.612598395,1.006543544,0.000981025,18.33969094,-4.348248117,-5.685394644,-0.766206094,1.639347753,0.041399346,0.179818248,-19.56449795,5.403356698,3.030846164,-2.411646017,11.32273968,-0.431040339,2.750091051,-16.00983803,-3.752711604,-7.339553458
1459,1.802,4.61517181,2.379708815,0.61079611,0.612673366,1.006310573,0.00102216,18.33296204,-4.345661396,-5.617204343,-0.647825479,1.645601752,0.041139995,0.178398899,-19.62952427,5.402831252,3.060334087,-2.42920701,11.34533982,-0.429101434,2.754420951,-16.00841286,-3.752471916,-7.359527375
1460,1.803,4.613619261,2.392207844,0.624639237,0.612749823,1.00607874,0.00106387,18.32715096,-4.342724814,-5.549791847,-0.535054314,1.651671338,0.040883929,0.176990814,-19.69408711,5.401441337,3.089846019,-2.447643158,11.36780765,-0.427221854,2.759031288,-16.00687805,-3.751482687,-7.379425465
1461,1.804,4.612035644,2.404096451,0.638608258,0.61282778,1.00584807,0.00110615,18.32225958,-4.339434667,-5.483185983,-0.427897115,1.65753496,0.040631312,0.175593901,-19.75818907,5.399188443,3.119381366,-2.466953538,11.39014243,-0.425408352,2.763980228,-16.00523188,-3.749742852,-7.399242737
1462,1.805,4.610421108,2.415374194,0.652701264,0.612907253,1.005618586,0.001148998,18.31828939,-4.3357873,-5.417415066,-0.326356326,1.663170905,0.040382147,0.174208072,-19.82183252,5.396074217,3.148939773,-2.487137975,11.41235775,-0.423660134,2.769278279,-16.00347243,-3.747251433,-7.41897445
1463,1.806,4.608775647,2.42604076,0.666916585,0.612988255,1.00539031,0.001192408,18.3152415,-4.331779119,-5.352506882,-0.230432319,1.668557329,0.040136278,0.172833244,-19.88501951,5.392100462,3.178521115,-2.508197064,11.43448173,-0.421968739,2.774887282,-16.00159758,-3.744007535,-7.438616114
1464,1.807,4.607099361,2.436096248,0.681252552,0.613070803,1.005163265,0.001236379,18.3131164,-4.32740683,-5.288488368,-0.14012338,1.673672326,0.039893556,0.171469338,-19.94775221,5.387269578,3.208125399,-2.53013163,11.4565423,-0.420325769,2.780769507,-15.99960527,-3.740010698,-7.45816335
1465,1.808,4.605392682,2.445541437,0.695707271,0.613154912,1.004937471,0.001280904,18.31191365,-4.322667669,-5.225385311,-0.055425696,1.678493986,0.039653979,0.170116268,-20.01003322,5.381584975,3.237752671,-2.552942213,11.47855312,-0.418730111,2.786934486,-15.99749379,-3.735261226,-7.477611752
1466,1.809,4.603656371,2.454377774,0.710278638,0.613240599,1.004712951,0.001325981,18.31163197,-4.317559397,-5.163222341,0.023666639,1.683000428,0.039417696,0.168773945,-20.07186555,5.375051054,3.267403028,-2.576629098,11.50051396,-0.417187713,2.793437551,-15.99526178,-3.729760173,-7.496956897
1467,1.81,4.601891045,2.462606845,0.724964777,0.613327878,1.004489726,0.001371605,18.31226968,-4.312079867,-5.102023472,0.097161586,1.68716976,0.039184703,0.167442285,-20.1332519,5.36767239,3.297076776,-2.601193383,11.52243845,-0.415697297,2.800287204,-15.99290767,-3.72350869,-7.516194618
1468,1.811,4.600097171,2.470230374,0.739764051,0.613416767,1.004267816,0.001417771,18.31382475,-4.306227025,-5.041812093,0.16506915,1.690980107,0.038954842,0.166121209,-20.19419462,5.359453724,3.326774422,-2.626637015,11.54435452,-0.41425005,2.80744364,-15.9904297,-3.716508018,-7.535321019
1469,1.812,4.598275307,2.477250488,0.75467483,0.613507281,1.004047238,0.001464475,18.31629449,-4.299999143,-4.982610661,0.227401389,1.694409681,0.038727957,0.164810639,-20.25469608,5.350400386,3.35649657,-2.652962266,11.56628994,-0.412836908,2.814866668,-15.98782619,-3.708759829,-7.554332328
1470,1.813,4.596426339,2.483669992,0.769695264,0.613599438,1.003828012,0.001511712,18.31967538,-4.293395045,-4.924440401,0.284172418,1.697436844,0.038504041,0.163510494,-20.31475901,5.340518699,3.386243839,-2.680171204,11.58825797,-0.411456256,2.822563703,-15.98509582,-3.700266547,-7.573224759
1471,1.814,4.594551474,2.489492348,0.784823291,0.613693253,1.003610157,0.001559478,18.32396302,-4.286414097,-4.867321302,0.335398397,1.700040135,0.038283232,0.162220687,-20.3743865,5.329815968,3.41601687,-2.708265714,11.61025754,-0.41011389,2.830588833,-15.98223757,-3.691031342,-7.591994522
1472,1.815,4.592651768,2.494721159,0.800057081,0.613788745,1.003393691,0.001607767,18.32915267,-4.279055786,-4.811272661,0.381097482,1.70219824,0.038065516,0.160941136,-20.43358123,5.318299669,3.445816468,-2.737248578,11.63230131,-0.408808265,2.838949122,-15.97925029,-3.681057477,-7.610638099
1473,1.816,4.590728118,2.499360152,0.81539505,0.61388593,1.003178629,0.001656575,18.33523922,-4.271319718,-4.756313086,0.421289808,1.703890017,0.037850735,0.159671765,-20.49234548,5.305977431,3.475643604,-2.767123514,11.65441628,-0.407530013,2.847602558,-15.9761326,-3.670348301,-7.629152251
1474,1.817,4.588781502,2.503413449,0.830835618,0.613984825,1.002964989,0.001705895,18.34221698,-4.263205839,-4.702460194,0.455997492,1.705094564,0.037638734,0.158412503,-20.55068147,5.292857445,3.50549932,-2.797894657,11.67662942,-0.406269309,2.856505852,-15.97288323,-3.658907577,-7.647533879
1475,1.818,4.586813219,2.506885833,0.846376992,0.614085448,1.002752784,0.001755722,18.35007943,-4.25471466,-4.649730307,0.485244631,1.705791283,0.037429489,0.157163263,-20.60859171,5.278948881,3.535384629,-2.829566,11.69895251,-0.405024257,2.865664858,-15.96950125,-3.646739811,-7.66577988
1476,1.819,4.584824879,2.509782733,0.862017162,0.614187815,1.002542031,0.001806052,18.3588192,-4.24584725,-4.59813845,0.509057286,1.705959911,0.037223113,0.155923954,-20.66607899,5.264261875,3.565300503,-2.862141411,11.72138226,-0.403800984,2.875134141,-15.96598608,-3.633850235,-7.68388715
1477,1.82,4.582817931,2.512109699,0.877754357,0.614291945,1.002332744,0.001856878,18.36842861,-4.23660481,-4.54769893,0.527463421,1.70558047,0.037019671,0.154694535,-20.72314565,5.248806699,3.59524805,-2.895625747,11.74392936,-0.402597782,2.884919774,-15.96233696,-3.620244162,-7.701852868
1478,1.821,4.580793652,2.513872382,0.893587049,0.614397855,1.002124937,0.001908196,18.37889966,-4.22698867,-4.498425306,0.540492888,1.704633322,0.036818969,0.153474916,-20.77979351,5.232593745,3.625228517,-2.930024901,11.76661922,-0.401404582,2.894976805,-15.95855297,-3.60592697,-7.719674501
1479,1.822,4.578753391,2.515076807,0.909513727,0.614505562,1.00191862,0.001959997,18.3902238,-4.217000504,-4.450330056,0.548177423,1.703099243,0.03662045,0.152264843,-20.83602429,5.215633935,3.655243201,-2.965345266,11.78947724,-0.400210817,2.905258333,-15.95463324,-3.590904433,-7.737349665
1480,1.823,4.576698807,2.515729628,0.925532651,0.614615083,1.001713806,0.002012278,18.40239167,-4.20664256,-4.403424479,0.550550628,1.700959373,0.036424721,0.151064531,-20.89183992,5.197939129,3.685293286,-3.001593145,11.81251276,-0.399014449,2.915769059,-15.95057728,-3.575183032,-7.754875961
1481,1.824,4.574631863,2.515838115,0.941641863,0.614726437,1.001510507,0.002065031,18.41539311,-4.195917652,-4.357718592,0.547647954,1.698195309,0.036232848,0.149874305,-20.94724255,5.179522119,3.715379831,-3.038774763,11.83571906,-0.397822051,2.926565173,-15.94638497,-3.558769949,-7.772250987
1482,1.825,4.572554346,2.515409671,0.957839666,0.61483964,1.001308734,0.002118251,18.42921766,-4.184828671,-4.313220898,0.539506715,1.694789506,0.036040666,0.148692254,-21.00223379,5.16039581,3.745504052,-3.076897426,11.85910397,-0.39663174,2.937651852,-15.94205598,-3.541672469,-7.789472661
1483,1.826,4.570467858,2.51445171,0.974124586,0.61495471,1.001108495,0.002171932,18.44385463,-4.173378693,-4.26994002,0.52616591,1.690724391,0.035849609,0.147519085,-21.0568147,5.140573138,3.775667255,-3.115969589,11.88269067,-0.395432727,2.948980497,-15.93758984,-3.523897847,-7.806539148
1484,1.827,4.56837407,2.512971814,0.990495074,0.615071663,1.000909799,0.002226066,18.45929276,-4.161571306,-4.227886324,0.507666044,1.685981543,0.035679692,0.146363117,-21.1109861,5.120067401,3.805870627,-3.15600031,11.90650221,-0.394213896,2.960500299,-15.93298618,-3.505453495,-7.82344862
1485,1.827919435,4.566444199,2.511157991,1.005620851,0.61518087,1.000728478,0.002276234,18.4741838,-4.15040293,-4.190304847,0.486141152,1.681010717,0.035516147,0.14530451,-21.16043266,5.100623407,3.833677267,-3.193659424,11.9285994,-0.393073651,2.97126236,-15.92863195,-3.487911548,-7.838855953
1486,1.828,4.566274935,2.510978624,1.006949593,0.615190516,1.000712652,0.002280647,18.47552009,-4.149410142,-4.187061063,0.484050105,1.680547037,0.035499244,0.145211021,-21.16474899,5.098893095,3.836115538,-3.1969985,11.9305448,-0.392972968,2.97221437,-15.92824487,-3.486348057,-7.840199606
1487,1.828919435,4.564342114,2.508701384,1.022151265,0.615301488,1.000532762,0.002331221,18.49112541,-4.137919837,-4.150602719,0.457861287,1.674931893,0.035256384,0.144126149,-21.21382114,5.078848238,3.863961695,-3.235554889,11.9528445,-0.391818518,2.983207303,-15.92376428,-3.468206996,-7.855460211
1488,1.829,4.564172682,2.5084818,1.023486591,0.615311289,1.000517062,0.002335671,18.49252375,-4.136899017,-4.147457154,0.455363418,1.674411355,0.035230176,0.144029245,-21.21810472,5.077065919,3.866403482,-3.238972962,11.95480714,-0.391716883,2.984182006,-15.92336614,-3.466591408,-7.85679096
1489,1.829794514,4.56250155,2.506144694,1.036682983,0.615408619,1.000362785,0.0023797,18.50657792,-4.126712913,-4.116870242,0.428986318,1.669027057,0.034991052,0.143073492,-21.26020693,5.059268513,3.890498788,-3.273025043,11.97424275,-0.390707096,2.993875863,-15.91939232,-3.450435954,-7.869858029
1490,1.83,4.562069347,2.505489838,1.040104127,0.615433989,1.000323047,0.002391131,18.51029033,-4.124043505,-4.109088268,0.421650668,1.66755997,0.034938095,0.142826255,-21.27105419,5.05460089,3.89673509,-3.281934074,11.97929347,-0.390443623,2.996406888,-15.91835054,-3.44619206,-7.873220855
1491,1.830794514,4.560398665,2.502765016,1.053363096,0.615532854,1.000170035,0.002435504,18.52494087,-4.113588283,-4.079498304,0.391312557,1.661594477,0.034770467,0.141875156,-21.31283386,5.03630716,3.920865322,-3.316778403,11.99892125,-0.389412363,3.006268154,-15.91426837,-3.429531578,-7.886158222
1492,1.831,4.559966766,2.502010787,1.056800263,0.615558623,1.000130625,0.002447025,18.52880609,-4.110849831,-4.071974985,0.382957374,1.659975382,0.034739683,0.141630486,-21.3235977,5.031512741,3.927110752,-3.32589357,12.00402401,-0.389142023,3.008835984,-15.9131986,-3.425157974,-7.889487365
1493,1.831794514,4.558298033,2.498905711,1.070120755,0.615659033,0.999978887,0.002491737,18.5440419,-4.100129314,-4.043380354,0.348697493,1.653415832,0.034620917,0.140686284,-21.36505482,5.012735185,3.951276956,-3.361539651,12.02386015,-0.388080053,3.018820397,-15.90900824,-3.408000031,-7.902294302
1494,1.832,4.557866835,2.498054202,1.073573746,0.615685203,0.999939807,0.002503345,18.54805702,-4.097322631,-4.03611249,0.3393334,1.651641397,0.034588525,0.140442189,-21.37573522,5.007817322,3.957531898,-3.37086343,12.02901901,-0.387800481,3.021413777,-15.90791049,-3.403498863,-7.905589697
1495,1.832794514,4.556201748,2.494577008,1.086954729,0.61578717,0.999789345,0.002548392,18.56386659,-4.086340503,-4.008504955,0.301192967,1.644475377,0.034458134,0.139501675,-21.41686968,4.988569141,3.981735161,-3.407320754,12.0490688,-0.386704048,3.031511306,-15.90361217,-3.385851774,-7.918265717
1496,1.833,4.555771753,2.493630312,1.090423164,0.615813744,0.999750596,0.002560086,18.56802856,-4.083466772,-4.001492386,0.290830557,1.642542565,0.034422814,0.139259286,-21.42746663,4.98353132,3.987999731,-3.416855536,12.05428097,-0.38641647,3.034141258,-15.90248658,-3.381225171,-7.921527127
1497,1.833794514,4.554112301,2.489789126,1.10386309,0.615917282,0.999601416,0.002605462,18.58439984,-4.072227923,-3.974872968,0.248850911,1.634759012,0.034289503,0.138327592,-21.46827836,4.963826136,4.012240352,-3.454133553,12.07453124,-0.385291362,3.044401055,-15.89808097,-3.363097201,-7.934071264
1498,1.834,4.553684025,2.48874935,1.107346561,0.615944263,0.999563,0.00261724,18.5887055,-4.069288474,-3.968116283,0.237500984,1.632665176,0.034256351,0.13808819,-21.47879181,4.958671905,4.018514602,-3.463881856,12.0797933,-0.384997212,3.047079913,-15.89692774,-3.358347305,-7.937298437
1499,1.835,4.551605927,2.483421586,1.124342269,0.616076774,0.999377024,0.0026748,18.61007252,-4.054793993,-3.935984232,0.179398376,1.621997368,0.034097211,0.136930315,-21.52970992,4.9332562,4.049077082,-3.511955645,12.10555669,-0.383540095,3.06023001,-15.89123461,-3.334875683,-7.952902748
1500,1.836,4.549539531,2.477657384,1.141408922,0.616211289,0.999192675,0.00273276,18.63211413,-4.039989536,-3.905093506,0.116578097,1.610528671,0.033939847,0.135782645,-21.58021939,4.907301341,4.079688024,-3.561091378,12.13158785,-0.382033551,3.073534538,-15.88540757,-3.310820812,-7.968339553
1501,1.837,4.547486942,2.471467319,1.158545143,0.616347822,0.999009955,0.002791111,18.65481452,-4.024881661,-3.87544112,0.049096841,1.59824968,0.033783982,0.134642001,-21.63031825,4.880824779,4.110348201,-3.611304199,12.15790323,-0.380466057,3.086933864,-15.8794471,-3.286193423,-7.98360844
1502,1.838,4.54545056,2.464862409,1.175749295,0.616486388,0.998828871,0.002849845,18.67815723,-4.009477369,-3.84702301,-0.022987163,1.585150466,0.033630181,0.133509779,-21.68000453,4.85384465,4.141057882,-3.662609232,12.18450027,-0.378835258,3.100428709,-15.87335399,-3.261004775,-7.998708928
1503,1.839,4.543433068,2.457854114,1.193019497,0.616627,0.998649427,0.002908956,18.70212518,-3.993784039,-3.819833608,-0.099614103,1.571220446,0.033476687,0.132391936,-21.72927622,4.826379744,4.171816802,-3.715021564,12.21135751,-0.377147627,3.114079754,-15.86712936,-3.235266654,-8.01364048
1504,1.84,4.541436928,2.450453857,1.210354118,0.616769672,0.99847163,0.002968435,18.72670127,-3.977809151,-3.793866726,-0.180722917,1.556451183,0.033322575,0.131289939,-21.7781305,4.798448745,4.202624907,-3.768557561,12.2384701,-0.375400608,3.127888053,-15.86077409,-3.208990778,-8.028402847
1505,1.841,4.539464369,2.442673011,1.227751787,0.616914417,0.998295482,0.003028274,18.75186839,-3.961560287,-3.7691156,-0.26625138,1.540836493,0.033168008,0.130200595,-21.82656367,4.770070218,4.233482405,-3.8232349,12.26585059,-0.373582607,3.141792331,-15.85428882,-3.182188788,-8.042996076
1506,1.842,4.537517643,2.434523134,1.245211134,0.617061249,0.998120988,0.003088466,18.77760917,-3.945045284,-3.745572487,-0.356136042,1.524371106,0.033013045,0.129120568,-21.87457159,4.741262992,4.26438941,-3.879071918,12.2935109,-0.371682418,3.155729462,-15.84767418,-3.154872544,-8.057420332
1507,1.843,4.535599289,2.426016168,1.262730529,0.61721018,0.997948153,0.003149002,18.80390573,-3.928272333,-3.723228415,-0.450311968,1.507049104,0.032856818,0.128051404,-21.92214999,4.712046471,4.295345379,-3.936086878,12.32144302,-0.369697616,3.169699626,-15.84093114,-3.127054373,-8.0716757
1508,1.844,4.533712128,2.417164403,1.280308086,0.617361225,0.997776985,0.003209873,18.83073964,-3.911249951,-3.702073238,-0.548712734,1.488863978,0.032697663,0.126999325,-21.96929444,4.682440585,4.326349063,-3.994297963,12.34961915,-0.367634087,3.18376575,-15.83406092,-3.098747051,-8.085762191
1509,1.845,4.531858739,2.407980048,1.297942171,0.617514397,0.997607488,0.003271073,18.85809261,-3.893986744,-3.682096229,-0.651270936,1.469811538,0.032534839,0.125965883,-22.01599962,4.652465105,4.357399492,-4.053724646,12.3780287,-0.365489138,3.197928656,-15.82706451,-3.069963245,-8.099680105
1510,1.846,4.530041448,2.398475225,1.315631411,0.617669709,0.997439669,0.003332592,18.88594639,-3.876491404,-3.663286081,-0.757918301,1.449890025,0.032368353,0.124947736,-22.06225928,4.622139632,4.38849602,-4.114387726,12.40667907,-0.363251633,3.212124479,-15.81994257,-3.040715514,-8.113430033
